id,feature_type,created_at,updated_at,name,description,state_name,releases,parent_id,parent_name,owner_name,tags,start_date,end_date,teams,Marketer,Product Manager,Developer,"",Business impact,User benefits,AB Tasty,Optimizely,Launchdarkly,VWO,Statsig,Eppo,Adobe Target,Split,Product Spec,Development,Design Assets,Effort in sprints,Strategic objective,React / Native 🔵,Flutter 🔵,Android 🔵,Go 🔴,Python 🔴,Node JS 🔴,PHP 🔴,C# 🔴,Java 🔴,JS/TS 🔵,iOS 🔵,Ruby 🔴,Released with Feature Flag,Adoption flow done,User testing done,Squad,=,% of users who tried after 2 weeks,Total effort in sprints,Main justification,Benefit Score,Ratio Benefits / Effort,Customers can self-onboard with our A/B testing platform priority,Customers can self-onboard with our A/B testing platform value,Address critical user pain points (cleaning) priority,Address critical user pain points (cleaning) value,Increase user engagement priority,Increase user engagement value,Build a very first MVP on Product Recommendation priority,Build a very first MVP on Product Recommendation value,Developers can install and operate Kameleoon without any external support priority,Developers can install and operate Kameleoon without any external support value,Demonstrate product/market fit for Feature Management priority,Demonstrate product/market fit for Feature Management value,Tech re-architecturing of our machine learning algorithms priority,Tech re-architecturing of our machine learning algorithms value,Add new ways of analyzing campaigns data priority,Add new ways of analyzing campaigns data value,Improve the success rate of our data existing solutions priority,Improve the success rate of our data existing solutions value,Make our existing AI solution usable in self mode by our customers priority,Make our existing AI solution usable in self mode by our customers value,Continue major tech-debt re-platforming effort priority,Continue major tech-debt re-platforming effort value,Provide the testing infrastructure to allow all squads to test and ship new features priority,Provide the testing infrastructure to allow all squads to test and ship new features value,Release with a minimal user impact priority,Release with a minimal user impact value,Increase developers engagement priority,Increase developers engagement value,Ensure our product is stable as it scales and we stretch our product lines priority,Ensure our product is stable as it scales and we stretch our product lines value, priority, value,#1  - Frictionless experience priority,#1  - Frictionless experience value,#2 - Needs of mature XP teams priority,#2 - Needs of mature XP teams value,#3 - AI-Innovation priority,#3 - AI-Innovation value,Finish all LOT 1 Capabilities priority,Finish all LOT 1 Capabilities value,Liliia: Ratio metrics priority,Liliia: Ratio metrics value,Alisher : Data query + missing stats. methods priority,Alisher : Data query + missing stats. methods value,Goal Metadata priority,Goal Metadata value,RP Satisfaction = Fix RP Design inconsistencies + Feedback priority,RP Satisfaction = Fix RP Design inconsistencies + Feedback value,Migrate Users RP: RP LOT 2: Add views and Comments priority,Migrate Users RP: RP LOT 2: Add views and Comments value,CSV File Widget priority,CSV File Widget value,Goal improvements with Graphic editor priority,Goal improvements with Graphic editor value,Live Events priority,Live Events value,Global alerts priority,Global alerts value,Opportunities in Alerts / AI Assist priority,Opportunities in Alerts / AI Assist value,Pre-built  segments: priority,Pre-built  segments: value,Statistical capabilities priority,Statistical capabilities value,Widget Studio in RP priority,Widget Studio in RP value,Statistical capabilities priority,Statistical capabilities value,Designer,SDK checklist
9742577,feature,2021-10-05 13:09:49 UTC,2021-10-12 09:02:27 UTC,Timeline - Add events about personalizations,"",New idea,,9973372,Activity,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9743630,feature,2021-10-05 13:33:48 UTC,2021-10-12 09:21:51 UTC,Sites - Backup configuration,Save an old configuration,New idea,,9973300,Sites,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743647,feature,2021-10-05 13:34:53 UTC,2021-10-12 09:12:24 UTC,Backup experiments,Save an old version and be able to go back to it,New idea,,9564798,Common APP pages,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743657,feature,2021-10-05 13:35:19 UTC,2021-11-19 09:51:18 UTC,Campaigns versioning,"As a user, be able to go back in production to any  previous version of a campaign (personalization or A/B test)",New idea,,9564664,Technical / Infrastructure,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9743685,feature,2021-10-05 13:37:09 UTC,2021-10-12 09:01:52 UTC,Custom data - Add descriptions and make them visible in the segment builder,"",New idea,,9973294,Advanced tools,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9744055,feature,2021-10-05 13:47:51 UTC,2022-09-28 09:01:15 UTC,Add revenue KPIs on Results Pages,"For Experiments and Personalizations, add some revenue KPIs at the top of the results pages: - global revenue KPIs: additional revenue generated, potential additional revenue, revenue by visit/visitor - add columns in goals tables to show KPIs by variations - Add revenue per visit in the results pages tables ",Candidate,,9564643,Data & RP,Tribe Marketers,"rep_deprecated, _⭐ Reporting Squad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9745977,subfeature,2021-10-05 15:00:05 UTC,2024-02-06 16:29:42 UTC,Reliability rate for Continuous metrics,For implementation we could rely on CH (<https://clickhouse.com/docs/en/sql-reference/aggregate-functions/reference/mannwhitneyutest/>) which would make it quite easier.,New idea,,10887350,Reporting page Update - Lot 1,Tribe Marketers,_⭐ Reporting Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9746421,subfeature,2021-10-05 15:23:17 UTC,2024-02-06 16:10:53 UTC,New KPI for Time Spent on Website,"## 📒 **Feature short description:** <p></p> The purpose of this feature is to provide the Time Spent on the website as a Goal \/ KPI you can track\. It could be thr ""conversion rate"" they want to track in order to see which page converts more\. ## 😥 Problem <u>**Problem statement:**</u> <p></p> We cant do it as of today <p></p> <u>**Workaround:**</u> - **Existing workaround:** Yes <span data-preserve-white-space></span> - **Workaround description:** They use other tools <p></p> <p></p> ",New idea,,10887350,Reporting page Update - Lot 1,Calixthe Mattei,_⭐ Reporting Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9746783,feature,2021-10-05 15:43:22 UTC,2021-10-05 15:43:22 UTC,Have only 1 simulation link per campaign with the last version,"",New idea,,9564809,Simulation panel,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9786511,feature,2021-10-07 09:03:25 UTC,2025-03-18 13:35:42 UTC,Add dataset to element menu selection,"",Released,,9564787,Graphic editor,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9789644,feature,2021-10-07 12:37:29 UTC,2021-11-19 10:47:34 UTC,Create a custom data from the segment builder,Addition of a link on the segment builder to create new custom data,Candidate,,9564755,Targeting,Tribe Marketers,"",,,,,,,,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Perso,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9789694,feature,2021-10-07 12:38:27 UTC,2025-03-18 13:40:44 UTC,Allow the usage of emojis,<p></p> <p></p> <p></p> <p></p> <p></p> <p></p> <p></p> <p></p> <p></p> <p></p> <p></p> <p></p> <p></p> <p></p> <p></p> <p></p> <p></p> <p></p>,Released,,9564787,Graphic editor,Tribe Marketers,"_⭐ Campaign Creation Squad, 🙂 Interface squad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Interfaces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9789806,feature,2021-10-07 12:43:26 UTC,2024-11-27 10:51:51 UTC,Implement URL filters with regex/contain options,"",New idea,,9564643,Data & RP,Calixthe Mattei,_⭐ Reporting Squad,,,,,,,,,,,,,,,,,,,,,,#1  - Frictionless experience,,,,,,,,,,,,,,,,Squad Data,,,,Several internal requests,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9789877,feature,2021-10-07 12:47:40 UTC,2021-12-20 14:08:16 UTC,Image library - Display URL,"In the library image on the A/B editor, all images have an URL. Sometimes it is necessary to recover this URL to be able to use it elsewhere in the solution. We must give the possibility to copy the URL of the image easily.",Released,,9564787,Graphic editor,Tribe Marketers,🙂 Interface squad,2021-12-01,2021-12-31,,nice to have,not set,nice to have,,20,80,,,,,,,,,Completed,,Completed,,,,,,,,,,,,,,,,,,Squad Interfaces,,,,,50,50,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9789986,feature,2021-10-07 12:51:58 UTC,2021-10-12 09:02:00 UTC,Websites - Clarify the script status + Kameleoon detection,"",New idea,,9973300,Sites,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9790070,feature,2021-10-07 12:54:13 UTC,2021-10-12 09:01:34 UTC,Edit user - Error message,"",New idea,,9973312,Team,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9790141,subfeature,2021-10-07 12:57:05 UTC,2025-08-27 07:04:08 UTC,Draggable Mini Simulation View,"# 💁‍♂️ Problem/Context ## **Description** Display the simulation panel on the side of the window. ## Workaround Yes, just use the simulation just like it is right now. ## **Project justification** **Project type** *Pick one :* - New product concept or workflow **Justification** Sometimes, displaying the simulation vertically can be more ergonomic.  # 💡 Solution **Package** A/B Testing  **Scope** Simulation **User roles** All **Design** In the simulation panel, by clicking on a dedicated button, we would be able to put the panel on the side. And maybe another button would allow us to pull the panel from the left side to the right side and the other way around.  # 🎯 **Measuring Success** **Goal 1** Use of this feature **Success metric** Click tracking on the buttons. <p></p> --- <p></p> # 📄 Attached documents **Figma file**: optional (paste link) **Spec file**: optional (paste link) **Redmine ticket**: mandatory (paste link) <p></p>",Released,,22676392,Simulation Panel Redesign,Yassin Hassan,_⭐ Admin & Engine Squad,,,,,,,,20,20,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Squad Dev Tools,,,,,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9835082,feature,2021-10-08 13:44:48 UTC,2024-01-30 15:41:06 UTC,Results pages - Identify new opportunities with AI when a variation is losing,"- New feature on the Experiments Results pages, to be displayed when a variation is losing - Identifies and highlights Targeting conditions (through breakdowns of all existing criteria for instance) that could be added to the original segment and on which the given variation could be winning instead  - Add a button to Create a personalization on the new segment (original one, completed with an accurate added targeting condition), if there is enough statistical significance ",Released,,9564643,Data & RP,Tribe Marketers,_⭐ Reporting Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Squad Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9836346,subfeature,2021-10-08 14:18:13 UTC,2024-02-06 16:13:30 UTC,Filters exclusion improvements,Users said two things on these improvements : <p></p> - Being able to have the AND clause between filters - Being able to filters on several goals \(special case of AND Clause\) ,New idea,,10887350,Reporting page Update - Lot 1,Calixthe Mattei,_⭐ Reporting Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9837512,component,2021-10-08 14:54:40 UTC,2021-10-08 14:55:08 UTC,Email Personalization,"",New idea,,6783363,AI-Driven Personalization,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9973294,component,2021-10-12 08:58:52 UTC,2021-10-12 09:26:08 UTC,Advanced tools,"",New idea,,6783323,Web Experimentation,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9973296,feature,2021-10-12 08:58:53 UTC,2025-06-06 15:33:56 UTC,Goals - Enhancement of Goals dashboard export,"",Rejected,(Releases) Q4 2022,6783323,Web Experimentation,Tribe Marketers,"",2025-05-21,2025-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9973300,component,2021-10-12 08:59:01 UTC,2021-10-12 09:04:07 UTC,Sites,"",New idea,,6783323,Web Experimentation,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9973308,component,2021-10-12 08:59:29 UTC,2021-10-12 09:26:08 UTC,Account settings,"",New idea,,6783323,Web Experimentation,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9973312,component,2021-10-12 08:59:38 UTC,2021-10-12 09:26:08 UTC,Team,"",New idea,,6783323,Web Experimentation,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9973372,component,2021-10-12 09:02:20 UTC,2021-10-12 09:26:08 UTC,Activity,"",New idea,,6783323,Web Experimentation,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9974023,feature,2021-10-12 09:30:43 UTC,2021-10-12 09:31:44 UTC,New targeting condition by Mixpanel Segment,Our users track their visitors on Mixpanel and create segments on this tool that they would like to target for campaigns they created on Kameleoon. Retrieve Mixpanel's segments on our segment builder.,New idea,,9564755,Targeting,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9974030,feature,2021-10-12 09:31:16 UTC,2021-12-20 13:55:01 UTC,New targeting condition for API,"Add a targeting condition  ""Explicit Trigger"" after ""Custom event"" in the ""Technical"" folder. For users who want to manually trigger experiments via the activation API. And therefore, a targeting condition that will always be set to ""undefined"" in order to never trigger by the ""natural"" targeting engine of Kameleoon is needed. <p></p>",Released,,9564755,Targeting,Tribe Developer,🙂 Dev Tools Squad,2021-11-01,2021-11-30,,not set,not set,should have,,40,80,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,Squad Dev Tools,,,5.8,,60,12,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9974146,feature,2021-10-12 09:36:17 UTC,2021-11-19 10:49:51 UTC,Product recommendation - Integrate as a widget,"",New idea,,9564712,Product recommendation,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9974159,feature,2021-10-12 09:37:31 UTC,2025-11-04 09:07:20 UTC,Updated Personalization page,"Currently, the perso edition page is using grails that we want to turn off   It's all written with using of old technology \- gsp, making hard to maintenance Besides, users have several pain points\. ## 💁‍♂️ Problem\/Context <u>**Description:**</u> Describe the problem you are trying to solve\. ex: ""As a developer, when I want to do \.\.\., I get the following problems\."" <p></p> - **Existing workaround:** Yes \/ No *\(only keep the right answer\)* - **Workaround description:** If yes, explain how we can today proceed to solve the problem <p></p> <u>**Project justification:**</u> - **Project type:** to fill in *\(refer to PDB Template \- slide 9\)* - **Justification:** concrete indicators \/ reasons why we need to work on this project *\(refer to PDB Template \- slide 9\)* ## 💡 Solution - **Product package:** A\/B Testing \/ Personalization \/ Full stack *\(only keep the right answer\)* - **Product scope:** Product section and pages that will evolve \(on the contrary, you can specify what is out of scope\) - **User roles**: Roles \(admin \/ super admin \/ marketing \/ production \/ technical \/ all\) that will benefit from this project - **Design:** Explain with bullet points what your solution consits in \(make it synthetic\)     - In page X, we add \.\.\.     - On click, \.\.\.     - Optionnally, paste images of the solution here \(or paste Figma link\) ## 🎯 **Measuring Success** - **Goal 1:** indicate the goal of this topic - **Success metric:** indicate the key indicator of success that will measure the achievement of goal 1 <p></p> - **Goal 2:** indicate the goal of this topic - **Success metric:** indicate the key indicator of success that will measure the achievement of goal 2 <p></p> *Copy and paste previous paragraph for each goal attached to this topic\.* *Report to PDB Template \- Slide 13 for examples* --- ## 📄 Attached documents - **Figma file**: optional \(paste link\) - **Spec file**: optional \(paste link\) - **Redmine ticket**: mandatory  \(paste link\) ",Development in progress,,9564787,Graphic editor,Mallaury Gruget,"_⭐ Campaign Creation Squad, external, Key Feature, 🙂 Perso Squad",2025-04-08,2025-12-05,,must have,not set,nice to have,,100,100,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,Squad Perso,,,,,100,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9974454,feature,2021-10-12 09:46:57 UTC,2021-10-12 09:50:53 UTC,"New dataviz (ROC, confusion matrix...)","",New idea,,9564716,IA,Tribe Data Analysts,Data Tribe,,,,not set,should have,not set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Data Analysts,
9974468,feature,2021-10-12 09:47:15 UTC,2021-12-01 17:56:03 UTC,Activate IA on an account,New workflow Faciliter l’activation du ML sur un compte: activation BO admin > accès direct aux pages dans le BO Ne plus passer par la configuration d'Audiences <p></p> <p></p>,Planned,,9564716,IA,Tribe Data Analysts,Data Tribe,2022-09-01,2022-10-28,,nice to have,nice to have,nice to have,,20,100,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Squad Machine Learning,,,,,60,60,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Data Analysts,
9974476,subfeature,2021-10-12 09:47:29 UTC,2021-10-12 10:02:42 UTC,Create automatic key moments,Identifier des UC plus rapidement,New idea,,9974486,New dashboard of ML models,Tribe Data Analysts,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9974486,feature,2021-10-12 09:47:43 UTC,2021-12-01 17:51:07 UTC,New dashboard of ML models,"Ensemble des éléments configurables sur une même page  Donner accès aux users au statut des learners & activation manuelle <p></p> Benef: rendre l’user plus autonome, moins boite noire, utile qu’importe l’algo, avoir une configuration différente par campagne",Planned,,9564716,IA,Tribe Data Analysts,Data Tribe,2022-01-01,2022-05-03,,nice to have,nice to have,nice to have,,60,100,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,Squad Machine Learning,,,,,80,6.15,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Data Analysts,
9974514,feature,2021-10-12 09:48:26 UTC,2021-10-12 09:50:53 UTC,Integrate inputs from external sources,"",New idea,,9564716,IA,Tribe Data Analysts,Data Tribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Data Analysts,
9974528,feature,2021-10-12 09:48:54 UTC,2021-10-12 10:09:58 UTC,Project qualification thresholds,"sur le dash learner ou page predict, indicateur basé sur le nb de visites et de conversions",New idea,,9564716,IA,Tribe Data Analysts,Data Tribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Data Analysts,
9974538,feature,2021-10-12 09:49:06 UTC,2021-11-26 15:48:26 UTC,Results page - Breakdown by KCS score,"Sur les pages de résultats de toutes les campagnes, ventiler par KCS d’un learner pour faciliter le choix des tranches KCS ",New idea,,9564716,IA,Tribe Data Analysts,Data Tribe,2022-04-01,2022-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Data Analysts,
9974544,feature,2021-10-12 09:49:21 UTC,2021-10-12 09:50:53 UTC,Predict - Make segment page available for all goals,"",New idea,,9564716,IA,Tribe Data Analysts,Data Tribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Data Analysts,
9974552,feature,2021-10-12 09:49:31 UTC,2021-10-12 10:09:20 UTC,Critical input discovery,which CustomData is really important for the algorithm <p></p>,New idea,,9564716,IA,Tribe Data Analysts,Data Tribe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Data Analysts,
9974572,feature,2021-10-12 09:49:49 UTC,2021-11-26 15:47:49 UTC,New creation & results page for AI,"Créer une nouvelle page de création de campagne IA et de résultats AI  - Configurer et visualiser les différents trafics: % exposé/NE, et % Aléatoire/IA ) - Avoir un reporting day by day  - Ajouter  une analyse en ROI  - Adapter en fonction du UC (BDR, fidéliser, lead)   <p></p> Benef: Faciliter la création et l'analyse des résultats (ajd 2 perso séparés), montrer les gains produit par un Use Case ",Planned,,9564716,IA,Tribe Data Analysts,"Data Tribe, external",2022-05-04,2022-08-31,,should have,nice to have,nice to have,,60,100,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,Squad Machine Learning,,,,,80,6.15,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Data Analysts,
9975196,feature,2021-10-12 10:04:09 UTC,2021-12-01 17:56:08 UTC,Onboard new users,Avoir un setup wizard après activation de la création de learners/models au lancement de campagne,Planned,,9564716,IA,Tribe Data Analysts,Data Tribe,2022-10-12,2022-11-10,,nice to have,nice to have,nice to have,,20,100,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,Squad Data,,,,,60,60,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Data Analysts,
9979069,feature,2021-10-12 12:17:45 UTC,2021-10-12 12:17:45 UTC,Remove access to results for user with Technical rights,"",New idea,,9973312,Team,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
9979418,subfeature,2021-10-12 12:26:06 UTC,2025-03-03 11:58:47 UTC,Goals - Currency,"",New idea,,9973296,Goals - Enhancement of Goals dashboard export,Tribe Marketers,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tribe Marketers,
